ID,ID_ESTABELECIMENTO_ORIGINAL,TIPO_ESTABELECIMENTO,NOME,HORA_ABERTURA,HORA_FECHAMENTO,CEP,RUA,BAIRRO,ESTADO,COMPLEMENTO,DATE_FROM,DATE_TO,VERSION
8906,2100,Mercado,Sonic Drive-In,0 days 23:00:00,0 days 08:00:00,90308319,rua 1240,bairro 1240,estado 1240,complemento 1240,1970-01-01,2038-01-01,1
8907,2111,Mercado,Domino's Pizza,0 days 23:00:00,0 days 08:00:00,89534387,rua 1700,bairro 1700,estado 1700,complemento 1700,1970-01-01,2038-01-01,1
8908,2145,Mercado,Frisch's Big Boy Restaurant,0 days 23:00:00,0 days 08:00:00,71177776,rua 4455,bairro 4455,estado 4455,complemento 4455,1970-01-01,2038-01-01,1
8909,2252,Mercado,Quiznos,0 days 23:00:00,0 days 08:00:00,65896869,rua 527,bairro 527,estado 527,complemento 527,1970-01-01,2038-01-01,1
8910,2270,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,15107573,rua 1094,bairro 1094,estado 1094,complemento 1094,1970-01-01,2038-01-01,1
8911,2276,Mercado,The Original Pancake House,0 days 23:00:00,0 days 08:00:00,65131822,rua 4173,bairro 4173,estado 4173,complemento 4173,1970-01-01,2038-01-01,1
8912,2307,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,67349818,rua 3382,bairro 3382,estado 3382,complemento 3382,1970-01-01,2038-01-01,1
8913,2311,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,40457002,rua 349,bairro 349,estado 349,complemento 349,1970-01-01,2038-01-01,1
8914,2332,Mercado,Panda Express,0 days 23:00:00,0 days 08:00:00,39930122,rua 2971,bairro 2971,estado 2971,complemento 2971,1970-01-01,2038-01-01,1
8915,2457,Mercado,Chick-fil-A,0 days 23:00:00,0 days 08:00:00,41019542,rua 2552,bairro 2552,estado 2552,complemento 2552,1970-01-01,2038-01-01,1
8916,2474,Mercado,Sarafino's Pasta Pizza,0 days 23:00:00,0 days 08:00:00,6207411,rua 2146,bairro 2146,estado 2146,complemento 2146,1970-01-01,2038-01-01,1
8917,2482,Mercado,JJ Fish and Chicken,0 days 23:00:00,0 days 08:00:00,81717601,rua 3130,bairro 3130,estado 3130,complemento 3130,1970-01-01,2038-01-01,1
8918,2549,Mercado,Hong's Garden Restaurant,0 days 23:00:00,0 days 08:00:00,58118011,rua 1142,bairro 1142,estado 1142,complemento 1142,1970-01-01,2038-01-01,1
8919,2762,Mercado,Big Boys,0 days 23:00:00,0 days 08:00:00,78256026,rua 1632,bairro 1632,estado 1632,complemento 1632,1970-01-01,2038-01-01,1
8920,2799,Mercado,Four Eleven West to Go,0 days 23:00:00,0 days 08:00:00,43145557,rua 4122,bairro 4122,estado 4122,complemento 4122,1970-01-01,2038-01-01,1
8921,2819,Mercado,Red Robin Gourmet Burgers,0 days 23:00:00,0 days 08:00:00,44593688,rua 4773,bairro 4773,estado 4773,complemento 4773,1970-01-01,2038-01-01,1
8922,2930,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,89940855,rua 2708,bairro 2708,estado 2708,complemento 2708,1970-01-01,2038-01-01,1
8923,2969,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,61654022,rua 4036,bairro 4036,estado 4036,complemento 4036,1970-01-01,2038-01-01,1
8924,2990,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,41185623,rua 2671,bairro 2671,estado 2671,complemento 2671,1970-01-01,2038-01-01,1
8925,2995,Mercado,Chipotle Mexican Grill,0 days 23:00:00,0 days 08:00:00,3731181,rua 3309,bairro 3309,estado 3309,complemento 3309,1970-01-01,2038-01-01,1
8926,3006,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,56276953,rua 2297,bairro 2297,estado 2297,complemento 2297,1970-01-01,2038-01-01,1
8927,3168,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,42313024,rua 573,bairro 573,estado 573,complemento 573,1970-01-01,2038-01-01,1
8928,3173,Mercado,China Wok Chinese Takeout,0 days 23:00:00,0 days 08:00:00,99303734,rua 3342,bairro 3342,estado 3342,complemento 3342,1970-01-01,2038-01-01,1
8929,3267,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,1572672,rua 2608,bairro 2608,estado 2608,complemento 2608,1970-01-01,2038-01-01,1
8930,3287,Mercado,Prices Chicken Coop,0 days 23:00:00,0 days 08:00:00,52653094,rua 2240,bairro 2240,estado 2240,complemento 2240,1970-01-01,2038-01-01,1
8931,3308,Mercado,Delta Cafe,0 days 23:00:00,0 days 08:00:00,69732998,rua 13,bairro 13,estado 13,complemento 13,1970-01-01,2038-01-01,1
8932,3388,Mercado,Mr Submarine,0 days 23:00:00,0 days 08:00:00,69875003,rua 3293,bairro 3293,estado 3293,complemento 3293,1970-01-01,2038-01-01,1
8933,3424,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,65580503,rua 981,bairro 981,estado 981,complemento 981,1970-01-01,2038-01-01,1
8934,3432,Mercado,Jamba Juice,0 days 23:00:00,0 days 08:00:00,84214238,rua 2991,bairro 2991,estado 2991,complemento 2991,1970-01-01,2038-01-01,1
8935,3447,Mercado,McDonald's,0 days 23:00:00,0 days 08:00:00,17970870,rua 2188,bairro 2188,estado 2188,complemento 2188,1970-01-01,2038-01-01,1
8936,3460,Mercado,Bob Evans,0 days 23:00:00,0 days 08:00:00,7469294,rua 4129,bairro 4129,estado 4129,complemento 4129,1970-01-01,2038-01-01,1
8937,3473,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,33007086,rua 600,bairro 600,estado 600,complemento 600,1970-01-01,2038-01-01,1
8938,3486,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,55384965,rua 3441,bairro 3441,estado 3441,complemento 3441,1970-01-01,2038-01-01,1
8939,3516,Mercado,Chipotle Mexican Grill,0 days 23:00:00,0 days 08:00:00,69896191,rua 3803,bairro 3803,estado 3803,complemento 3803,1970-01-01,2038-01-01,1
8940,3532,Mercado,Sonic Drive-In - Temporarily Closed,0 days 23:00:00,0 days 08:00:00,93219741,rua 2022,bairro 2022,estado 2022,complemento 2022,1970-01-01,2038-01-01,1
8941,3542,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,82302280,rua 2574,bairro 2574,estado 2574,complemento 2574,1970-01-01,2038-01-01,1
8942,3633,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,77715801,rua 2800,bairro 2800,estado 2800,complemento 2800,1970-01-01,2038-01-01,1
8943,3791,Mercado,Jimmy John's,0 days 23:00:00,0 days 08:00:00,48420030,rua 1413,bairro 1413,estado 1413,complemento 1413,1970-01-01,2038-01-01,1
8944,4076,Mercado,Checkers,0 days 23:00:00,0 days 08:00:00,83528185,rua 2755,bairro 2755,estado 2755,complemento 2755,1970-01-01,2038-01-01,1
8945,4124,Mercado,Checkers,0 days 23:00:00,0 days 08:00:00,17339307,rua 1258,bairro 1258,estado 1258,complemento 1258,1970-01-01,2038-01-01,1
8946,4128,Mercado,Arby's,0 days 23:00:00,0 days 08:00:00,86614771,rua 3615,bairro 3615,estado 3615,complemento 3615,1970-01-01,2038-01-01,1
8947,4164,Mercado,AW Restaurants,0 days 23:00:00,0 days 08:00:00,56297156,rua 1944,bairro 1944,estado 1944,complemento 1944,1970-01-01,2038-01-01,1
8948,4234,Mercado,Arby's,0 days 23:00:00,0 days 08:00:00,53867516,rua 4153,bairro 4153,estado 4153,complemento 4153,1970-01-01,2038-01-01,1
8949,4301,Mercado,Pei Wei,0 days 23:00:00,0 days 08:00:00,93106312,rua 2460,bairro 2460,estado 2460,complemento 2460,1970-01-01,2038-01-01,1
8950,4391,Mercado,Einstein Bros Bagels,0 days 23:00:00,0 days 08:00:00,98784741,rua 4400,bairro 4400,estado 4400,complemento 4400,1970-01-01,2038-01-01,1
8951,4438,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,34208751,rua 4250,bairro 4250,estado 4250,complemento 4250,1970-01-01,2038-01-01,1
8952,4542,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,97353154,rua 1288,bairro 1288,estado 1288,complemento 1288,1970-01-01,2038-01-01,1
8953,4682,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,31309677,rua 4490,bairro 4490,estado 4490,complemento 4490,1970-01-01,2038-01-01,1
8954,4783,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,14653205,rua 2066,bairro 2066,estado 2066,complemento 2066,1970-01-01,2038-01-01,1
8955,4787,Mercado,McDonalds,0 days 23:00:00,0 days 08:00:00,58955530,rua 4658,bairro 4658,estado 4658,complemento 4658,1970-01-01,2038-01-01,1
8956,4870,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,90433168,rua 3863,bairro 3863,estado 3863,complemento 3863,1970-01-01,2038-01-01,1
8957,4871,Mercado,Whataburger,0 days 23:00:00,0 days 08:00:00,26114180,rua 3989,bairro 3989,estado 3989,complemento 3989,1970-01-01,2038-01-01,1
8958,4872,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,77451359,rua 3373,bairro 3373,estado 3373,complemento 3373,1970-01-01,2038-01-01,1
8959,4962,Mercado,Dairy Queen,0 days 23:00:00,0 days 08:00:00,40087257,rua 2340,bairro 2340,estado 2340,complemento 2340,1970-01-01,2038-01-01,1
8960,5084,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,12256507,rua 2412,bairro 2412,estado 2412,complemento 2412,1970-01-01,2038-01-01,1
8961,5133,Mercado,Captain Ds,0 days 23:00:00,0 days 08:00:00,84053356,rua 1979,bairro 1979,estado 1979,complemento 1979,1970-01-01,2038-01-01,1
8962,5142,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,31152070,rua 3181,bairro 3181,estado 3181,complemento 3181,1970-01-01,2038-01-01,1
8963,5157,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,91728115,rua 4574,bairro 4574,estado 4574,complemento 4574,1970-01-01,2038-01-01,1
8964,5193,Mercado,Popeyes Louisiana Kitchen,0 days 23:00:00,0 days 08:00:00,70750371,rua 3764,bairro 3764,estado 3764,complemento 3764,1970-01-01,2038-01-01,1
8965,5279,Mercado,McDonalds,0 days 23:00:00,0 days 08:00:00,70502736,rua 4199,bairro 4199,estado 4199,complemento 4199,1970-01-01,2038-01-01,1
8966,5303,Mercado,Sonic DriveIn,0 days 23:00:00,0 days 08:00:00,93632135,rua 2581,bairro 2581,estado 2581,complemento 2581,1970-01-01,2038-01-01,1
8967,5378,Mercado,McDonalds,0 days 23:00:00,0 days 08:00:00,26587570,rua 1119,bairro 1119,estado 1119,complemento 1119,1970-01-01,2038-01-01,1
8968,5411,Mercado,BLIMPIE,0 days 23:00:00,0 days 08:00:00,17791809,rua 1745,bairro 1745,estado 1745,complemento 1745,1970-01-01,2038-01-01,1
8969,5448,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,34520245,rua 4917,bairro 4917,estado 4917,complemento 4917,1970-01-01,2038-01-01,1
8970,5455,Mercado,Chick-fil-A,0 days 23:00:00,0 days 08:00:00,77032307,rua 2851,bairro 2851,estado 2851,complemento 2851,1970-01-01,2038-01-01,1
8971,5494,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,93301266,rua 4870,bairro 4870,estado 4870,complemento 4870,1970-01-01,2038-01-01,1
8972,5538,Mercado,Peteys City Grill,0 days 23:00:00,0 days 08:00:00,4253796,rua 2306,bairro 2306,estado 2306,complemento 2306,1970-01-01,2038-01-01,1
8973,5554,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,74379760,rua 3875,bairro 3875,estado 3875,complemento 3875,1970-01-01,2038-01-01,1
8974,5723,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,69195989,rua 4910,bairro 4910,estado 4910,complemento 4910,1970-01-01,2038-01-01,1
8975,5956,Mercado,Hunan Gourmet Restaurant,0 days 23:00:00,0 days 08:00:00,82122731,rua 3496,bairro 3496,estado 3496,complemento 3496,1970-01-01,2038-01-01,1
8976,6161,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,23887732,rua 4390,bairro 4390,estado 4390,complemento 4390,1970-01-01,2038-01-01,1
8977,6169,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,65245435,rua 2128,bairro 2128,estado 2128,complemento 2128,1970-01-01,2038-01-01,1
8978,6200,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,80965153,rua 896,bairro 896,estado 896,complemento 896,1970-01-01,2038-01-01,1
8979,6242,Mercado,Chick-fil-A,0 days 23:00:00,0 days 08:00:00,41484558,rua 1924,bairro 1924,estado 1924,complemento 1924,1970-01-01,2038-01-01,1
8980,6269,Mercado,Wendy's,0 days 23:00:00,0 days 08:00:00,76547939,rua 1347,bairro 1347,estado 1347,complemento 1347,1970-01-01,2038-01-01,1
8981,6312,Mercado,Domino's Pizza,0 days 23:00:00,0 days 08:00:00,64194737,rua 2657,bairro 2657,estado 2657,complemento 2657,1970-01-01,2038-01-01,1
8982,6369,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,15086000,rua 3692,bairro 3692,estado 3692,complemento 3692,1970-01-01,2038-01-01,1
8983,6394,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,27532398,rua 670,bairro 670,estado 670,complemento 670,1970-01-01,2038-01-01,1
8984,6402,Mercado,McDonalds,0 days 23:00:00,0 days 08:00:00,16244662,rua 3960,bairro 3960,estado 3960,complemento 3960,1970-01-01,2038-01-01,1
8985,6410,Mercado,Dairy Queen,0 days 23:00:00,0 days 08:00:00,77693688,rua 4186,bairro 4186,estado 4186,complemento 4186,1970-01-01,2038-01-01,1
8986,6586,Mercado,Jack in the Box,0 days 23:00:00,0 days 08:00:00,86761050,rua 2642,bairro 2642,estado 2642,complemento 2642,1970-01-01,2038-01-01,1
8987,6595,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,59949476,rua 2085,bairro 2085,estado 2085,complemento 2085,1970-01-01,2038-01-01,1
8988,6608,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,9662859,rua 2949,bairro 2949,estado 2949,complemento 2949,1970-01-01,2038-01-01,1
8989,6631,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,69294475,rua 2845,bairro 2845,estado 2845,complemento 2845,1970-01-01,2038-01-01,1
8990,6683,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,34208751,rua 4250,bairro 4250,estado 4250,complemento 4250,1970-01-01,2038-01-01,1
8991,6792,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,18481224,rua 3883,bairro 3883,estado 3883,complemento 3883,1970-01-01,2038-01-01,1
8992,6831,Mercado,Panda Express,0 days 23:00:00,0 days 08:00:00,22289130,rua 3482,bairro 3482,estado 3482,complemento 3482,1970-01-01,2038-01-01,1
8993,6870,Mercado,Domino's Pizza,0 days 23:00:00,0 days 08:00:00,62296823,rua 868,bairro 868,estado 868,complemento 868,1970-01-01,2038-01-01,1
8994,6917,Mercado,Wendy's,0 days 23:00:00,0 days 08:00:00,48686185,rua 1281,bairro 1281,estado 1281,complemento 1281,1970-01-01,2038-01-01,1
8995,6949,Mercado,Chipotle Mexican Grill,0 days 23:00:00,0 days 08:00:00,20392937,rua 4833,bairro 4833,estado 4833,complemento 4833,1970-01-01,2038-01-01,1
8996,6994,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,54190307,rua 2104,bairro 2104,estado 2104,complemento 2104,1970-01-01,2038-01-01,1
8997,7035,Mercado,McDonald's - CLOSED,0 days 23:00:00,0 days 08:00:00,96869181,rua 4013,bairro 4013,estado 4013,complemento 4013,1970-01-01,2038-01-01,1
8998,7138,Mercado,Cocodine Thai Cuisine,0 days 23:00:00,0 days 08:00:00,32509038,rua 1811,bairro 1811,estado 1811,complemento 1811,1970-01-01,2038-01-01,1
8999,7197,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,69052042,rua 118,bairro 118,estado 118,complemento 118,1970-01-01,2038-01-01,1
9000,7225,Mercado,Los Burritos LLC,0 days 23:00:00,0 days 08:00:00,71074013,rua 1221,bairro 1221,estado 1221,complemento 1221,1970-01-01,2038-01-01,1
9001,7266,Mercado,McDonalds,0 days 23:00:00,0 days 08:00:00,49450161,rua 4919,bairro 4919,estado 4919,complemento 4919,1970-01-01,2038-01-01,1
9002,7303,Mercado,Waffle House,0 days 23:00:00,0 days 08:00:00,99302062,rua 225,bairro 225,estado 225,complemento 225,1970-01-01,2038-01-01,1
9003,7430,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,27231831,rua 2616,bairro 2616,estado 2616,complemento 2616,1970-01-01,2038-01-01,1
9004,7439,Mercado,Hi Life Burgers,0 days 23:00:00,0 days 08:00:00,90521532,rua 4535,bairro 4535,estado 4535,complemento 4535,1970-01-01,2038-01-01,1
9005,7461,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,46722516,rua 1330,bairro 1330,estado 1330,complemento 1330,1970-01-01,2038-01-01,1
9006,7478,Mercado,Five Guys Burgers Fries,0 days 23:00:00,0 days 08:00:00,38041260,rua 1550,bairro 1550,estado 1550,complemento 1550,1970-01-01,2038-01-01,1
9007,7653,Mercado,Jersey Mike's Subs,0 days 23:00:00,0 days 08:00:00,77971318,rua 510,bairro 510,estado 510,complemento 510,1970-01-01,2038-01-01,1
9008,7701,Mercado,Whataburger,0 days 23:00:00,0 days 08:00:00,78697632,rua 4719,bairro 4719,estado 4719,complemento 4719,1970-01-01,2038-01-01,1
9009,7732,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,40087285,rua 948,bairro 948,estado 948,complemento 948,1970-01-01,2038-01-01,1
9010,7811,Mercado,Five Guys Burgers Fries,0 days 23:00:00,0 days 08:00:00,35635281,rua 3137,bairro 3137,estado 3137,complemento 3137,1970-01-01,2038-01-01,1
9011,7867,Mercado,McDonald's,0 days 23:00:00,0 days 08:00:00,2083447,rua 1429,bairro 1429,estado 1429,complemento 1429,1970-01-01,2038-01-01,1
9012,7905,Mercado,Dunkin Donuts/baskinrobbins,0 days 23:00:00,0 days 08:00:00,23246118,rua 4625,bairro 4625,estado 4625,complemento 4625,1970-01-01,2038-01-01,1
9013,7938,Mercado,Hardee's,0 days 23:00:00,0 days 08:00:00,48913099,rua 2192,bairro 2192,estado 2192,complemento 2192,1970-01-01,2038-01-01,1
9014,8013,Mercado,Dunkin' Donuts,0 days 23:00:00,0 days 08:00:00,9499543,rua 4944,bairro 4944,estado 4944,complemento 4944,1970-01-01,2038-01-01,1
9015,8019,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,94627194,rua 2236,bairro 2236,estado 2236,complemento 2236,1970-01-01,2038-01-01,1
9016,8035,Mercado,Popeyes Chicken and Biscuits,0 days 23:00:00,0 days 08:00:00,49074622,rua 4335,bairro 4335,estado 4335,complemento 4335,1970-01-01,2038-01-01,1
9017,8152,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,43859723,rua 2500,bairro 2500,estado 2500,complemento 2500,1970-01-01,2038-01-01,1
9018,8172,Mercado,Krispy Krunchy Chicken,0 days 23:00:00,0 days 08:00:00,10317778,rua 4124,bairro 4124,estado 4124,complemento 4124,1970-01-01,2038-01-01,1
9019,8246,Mercado,Sbarro,0 days 23:00:00,0 days 08:00:00,46726666,rua 249,bairro 249,estado 249,complemento 249,1970-01-01,2038-01-01,1
9020,8269,Mercado,McDonald's,0 days 23:00:00,0 days 08:00:00,91439295,rua 1388,bairro 1388,estado 1388,complemento 1388,1970-01-01,2038-01-01,1
9021,8290,Mercado,Whataburger of East Texas,0 days 23:00:00,0 days 08:00:00,15020713,rua 440,bairro 440,estado 440,complemento 440,1970-01-01,2038-01-01,1
9022,8316,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,49609157,rua 3631,bairro 3631,estado 3631,complemento 3631,1970-01-01,2038-01-01,1
9023,8432,Mercado,Jersey Mike's Subs,0 days 23:00:00,0 days 08:00:00,69398859,rua 2729,bairro 2729,estado 2729,complemento 2729,1970-01-01,2038-01-01,1
9024,8439,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,46242337,rua 1480,bairro 1480,estado 1480,complemento 1480,1970-01-01,2038-01-01,1
9025,8492,Mercado,Pizza Hut,0 days 23:00:00,0 days 08:00:00,69333172,rua 1336,bairro 1336,estado 1336,complemento 1336,1970-01-01,2038-01-01,1
9026,8499,Mercado,Domino's Pizza,0 days 23:00:00,0 days 08:00:00,94579246,rua 465,bairro 465,estado 465,complemento 465,1970-01-01,2038-01-01,1
9027,8509,Mercado,Sonic Drive-In,0 days 23:00:00,0 days 08:00:00,39918841,rua 3626,bairro 3626,estado 3626,complemento 3626,1970-01-01,2038-01-01,1
9028,8536,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,61016266,rua 2891,bairro 2891,estado 2891,complemento 2891,1970-01-01,2038-01-01,1
9029,8542,Mercado,Domino's Pizza,0 days 23:00:00,0 days 08:00:00,40640667,rua 2284,bairro 2284,estado 2284,complemento 2284,1970-01-01,2038-01-01,1
9030,8630,Mercado,Sonic Drive-In,0 days 23:00:00,0 days 08:00:00,58774813,rua 1770,bairro 1770,estado 1770,complemento 1770,1970-01-01,2038-01-01,1
9031,8635,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,6930670,rua 1447,bairro 1447,estado 1447,complemento 1447,1970-01-01,2038-01-01,1
9032,8709,Mercado,Panera Bread,0 days 23:00:00,0 days 08:00:00,5394792,rua 4612,bairro 4612,estado 4612,complemento 4612,1970-01-01,2038-01-01,1
9033,8828,Mercado,Ale House 1890,0 days 23:00:00,0 days 08:00:00,95523853,rua 1194,bairro 1194,estado 1194,complemento 1194,1970-01-01,2038-01-01,1
9034,8908,Mercado,Spaghettini,0 days 23:00:00,0 days 08:00:00,35995172,rua 1922,bairro 1922,estado 1922,complemento 1922,1970-01-01,2038-01-01,1
9035,9020,Mercado,Taco Bell,0 days 23:00:00,0 days 08:00:00,99685243,rua 548,bairro 548,estado 548,complemento 548,1970-01-01,2038-01-01,1
9036,9144,Mercado,Burger King,0 days 23:00:00,0 days 08:00:00,98901098,rua 1276,bairro 1276,estado 1276,complemento 1276,1970-01-01,2038-01-01,1
9037,9277,Mercado,Captain D'S,0 days 23:00:00,0 days 08:00:00,11194991,rua 3900,bairro 3900,estado 3900,complemento 3900,1970-01-01,2038-01-01,1
9038,9314,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,46280873,rua 2426,bairro 2426,estado 2426,complemento 2426,1970-01-01,2038-01-01,1
9039,9315,Mercado,Subway,0 days 23:00:00,0 days 08:00:00,81067837,rua 496,bairro 496,estado 496,complemento 496,1970-01-01,2038-01-01,1
9040,9405,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,10514479,rua 2399,bairro 2399,estado 2399,complemento 2399,1970-01-01,2038-01-01,1
9041,9415,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,66636787,rua 668,bairro 668,estado 668,complemento 668,1970-01-01,2038-01-01,1
9042,9445,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,17627057,rua 4804,bairro 4804,estado 4804,complemento 4804,1970-01-01,2038-01-01,1
9043,9450,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,90692629,rua 3730,bairro 3730,estado 3730,complemento 3730,1970-01-01,2038-01-01,1
9044,9468,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,55713492,rua 3558,bairro 3558,estado 3558,complemento 3558,1970-01-01,2038-01-01,1
9045,9539,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,35812336,rua 2165,bairro 2165,estado 2165,complemento 2165,1970-01-01,2038-01-01,1
9046,9555,Mercado,KFC,0 days 23:00:00,0 days 08:00:00,4221621,rua 3399,bairro 3399,estado 3399,complemento 3399,1970-01-01,2038-01-01,1
9047,9629,Mercado,McDonald's,0 days 23:00:00,0 days 08:00:00,18752060,rua 1655,bairro 1655,estado 1655,complemento 1655,1970-01-01,2038-01-01,1
9048,9691,Mercado,McDonald's,0 days 23:00:00,0 days 08:00:00,24105599,rua 3156,bairro 3156,estado 3156,complemento 3156,1970-01-01,2038-01-01,1
9049,9712,Mercado,Frisch's Big Boy,0 days 23:00:00,0 days 08:00:00,18672552,rua 521,bairro 521,estado 521,complemento 521,1970-01-01,2038-01-01,1
9050,9748,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,90460788,rua 1892,bairro 1892,estado 1892,complemento 1892,1970-01-01,2038-01-01,1
9051,9930,Mercado,McDonalds,0 days 23:00:00,0 days 08:00:00,12040415,rua 3519,bairro 3519,estado 3519,complemento 3519,1970-01-01,2038-01-01,1
9052,9977,Mercado,McDonald's,0 days 23:00:00,0 days 08:00:00,29646603,rua 479,bairro 479,estado 479,complemento 479,1970-01-01,2038-01-01,1
9053,9994,Mercado,SUBWAY,0 days 23:00:00,0 days 08:00:00,19934239,rua 4384,bairro 4384,estado 4384,complemento 4384,1970-01-01,2038-01-01,1
9054,72,Restaurante,Pizza Hut,0 days 04:30:00,0 days 13:30:00,42441630,rua 2806,bairro 2806,estado 2806,complemento 2806,1970-01-01,2038-01-01,1
9055,109,Restaurante,Moe's Southwest Grill,0 days 04:30:00,0 days 13:30:00,10480081,rua 3371,bairro 3371,estado 3371,complemento 3371,1970-01-01,2038-01-01,1
9056,128,Restaurante,Subway,0 days 04:30:00,0 days 13:30:00,85269983,rua 3514,bairro 3514,estado 3514,complemento 3514,1970-01-01,2038-01-01,1
9057,183,Restaurante,Mellow Mushroom,0 days 04:30:00,0 days 13:30:00,34620328,rua 4025,bairro 4025,estado 4025,complemento 4025,1970-01-01,2038-01-01,1
9058,258,Restaurante,Kfc,0 days 04:30:00,0 days 13:30:00,28001875,rua 457,bairro 457,estado 457,complemento 457,1970-01-01,2038-01-01,1
9059,308,Restaurante,Mountain Mike's Pizza,0 days 04:30:00,0 days 13:30:00,92686658,rua 3198,bairro 3198,estado 3198,complemento 3198,1970-01-01,2038-01-01,1
9060,430,Restaurante,Krispy Kreme,0 days 04:30:00,0 days 13:30:00,14226083,rua 753,bairro 753,estado 753,complemento 753,1970-01-01,2038-01-01,1
9061,489,Restaurante,Domino's Pizza,0 days 04:30:00,0 days 13:30:00,19661371,rua 3952,bairro 3952,estado 3952,complemento 3952,1970-01-01,2038-01-01,1
9062,622,Restaurante,Potbelly Sandwich Works,0 days 04:30:00,0 days 13:30:00,11647611,rua 518,bairro 518,estado 518,complemento 518,1970-01-01,2038-01-01,1
9063,637,Restaurante,Jack in the Box,0 days 04:30:00,0 days 13:30:00,45533851,rua 4660,bairro 4660,estado 4660,complemento 4660,1970-01-01,2038-01-01,1
9064,757,Restaurante,Taco Bell,0 days 04:30:00,0 days 13:30:00,90294753,rua 3938,bairro 3938,estado 3938,complemento 3938,1970-01-01,2038-01-01,1
9065,762,Restaurante,Wienerschnitzel,0 days 04:30:00,0 days 13:30:00,32312103,rua 4947,bairro 4947,estado 4947,complemento 4947,1970-01-01,2038-01-01,1
9066,1108,Restaurante,Rock Top Burgers Brew,0 days 04:30:00,0 days 13:30:00,56049533,rua 1580,bairro 1580,estado 1580,complemento 1580,1970-01-01,2038-01-01,1
9067,1150,Restaurante,Jersey Mike's Subs,0 days 04:30:00,0 days 13:30:00,74233347,rua 1656,bairro 1656,estado 1656,complemento 1656,1970-01-01,2038-01-01,1
9068,1202,Restaurante,AW All-American Food,0 days 04:30:00,0 days 13:30:00,49828737,rua 2201,bairro 2201,estado 2201,complemento 2201,1970-01-01,2038-01-01,1
9069,1311,Restaurante,Long John Silver's,0 days 04:30:00,0 days 13:30:00,15890657,rua 3968,bairro 3968,estado 3968,complemento 3968,1970-01-01,2038-01-01,1
