Alimento_ID,DATA_ID,ESTABELECIMENTO_ID,CARBOIDRATO,GORDURA_SATURADA,GORDURA_INSATURADA,LACTOSE,PROTEINA
7187,632,401,12,9,1,15,10
7187,4604,406,12,9,1,15,10
7188,2656,8953,12,6,7,11,3
7188,4323,6918,12,6,7,11,3
7189,5888,6885,11,4,7,6,0
7189,6566,7526,11,4,7,6,0
7191,2286,5702,20,4,9,15,10
7191,3400,9199,20,4,9,15,10
7192,5730,1961,2,2,1,10,0
7194,4451,6361,14,6,1,8,5
7195,481,5780,11,4,7,9,14
7195,5038,8918,11,4,7,9,14
7196,1871,2147,13,2,7,13,3
7197,6218,4835,3,9,6,5,11
7199,255,3703,11,4,2,11,20
7199,5195,6758,11,4,2,11,20
7200,1457,5352,11,1,4,7,15
7200,1760,3459,11,1,4,7,15
7200,2274,1226,11,1,4,7,15
7200,3770,2814,11,1,4,7,15
7200,4273,686,11,1,4,7,15
7200,5642,8131,11,1,4,7,15
7201,475,9467,0,9,9,3,11
7202,2113,7765,16,5,7,13,6
7202,5437,9851,16,5,7,13,6
7205,900,898,5,3,9,12,7
7205,6892,9467,5,3,9,12,7
7207,234,6336,11,6,8,11,14
7207,3543,1312,11,6,8,11,14
7209,6490,7584,5,0,6,6,4
7210,1428,2217,6,7,7,11,0
7211,4567,2439,10,8,10,1,1
7211,6179,2332,10,8,10,1,1
7212,5481,384,8,3,6,12,4
7213,2824,8034,11,0,2,4,4
7213,5978,4405,11,0,2,4,4
7214,1108,9167,20,1,2,1,4
7215,6732,2201,4,4,0,9,5
7217,5916,7419,11,5,7,1,18
7220,573,4554,19,5,8,13,2
7220,4695,6697,19,5,8,13,2
7221,1456,9594,13,2,2,1,16
7221,2771,9389,13,2,2,1,16
7222,673,4133,1,6,5,10,10
7222,5343,2599,1,6,5,10,10
7223,4244,1874,12,2,4,15,0
7224,1390,2810,19,8,6,5,5
7224,2333,3238,19,8,6,5,5
7225,5575,4123,17,5,1,12,8
7226,3978,7637,16,5,6,8,0
7228,199,1194,9,9,5,2,0
7228,3004,872,9,9,5,2,0
7229,1011,3334,6,5,9,7,11
7229,3418,5627,6,5,9,7,11
7229,4194,3326,6,5,9,7,11
7230,1164,6482,8,10,9,0,3
7231,578,4089,1,2,4,4,14
7232,3170,2261,19,6,2,4,9
7232,6708,4046,19,6,2,4,9
7236,1907,2899,10,1,8,12,7
7236,2367,1579,10,1,8,12,7
7236,4947,928,10,1,8,12,7
7237,3547,5231,17,9,3,14,3
7238,560,330,9,7,6,11,0
7238,3234,5777,9,7,6,11,0
7239,3625,6052,11,3,2,6,12
7239,6416,6362,11,3,2,6,12
7240,2941,7118,20,8,2,1,17
7240,5153,1431,20,8,2,1,17
7240,5595,5674,20,8,2,1,17
7240,6096,9744,20,8,2,1,17
7241,3522,676,0,1,0,10,16
7241,4984,9197,0,1,0,10,16
7242,3243,9387,6,3,4,4,5
7243,3048,7214,7,6,6,4,3
7243,6468,345,7,6,6,4,3
7244,708,6754,10,10,8,12,10
7244,5270,2842,10,10,8,12,10
7246,373,4610,12,5,10,9,9
7247,1878,2037,6,9,0,6,9
7247,2959,7933,6,9,0,6,9
7247,6131,7718,6,9,0,6,9
7248,416,9469,15,0,5,11,17
7248,1559,2223,15,0,5,11,17
7248,2397,7851,15,0,5,11,17
7248,3696,4790,15,0,5,11,17
7248,4001,8185,15,0,5,11,17
7249,312,2309,20,10,4,3,17
7249,4339,4290,20,10,4,3,17
7249,6781,5814,20,10,4,3,17
7250,1283,1124,8,10,2,14,5
7251,6009,7031,0,10,1,7,11
7252,4172,9595,6,10,5,10,15
7252,4916,7768,6,10,5,10,15
7254,968,6561,2,2,6,1,18
7254,5955,8933,2,2,6,1,18
7256,2484,3594,8,6,2,11,3
7258,435,6335,15,6,5,15,2
7258,1498,2118,15,6,5,15,2
7258,3481,5073,15,6,5,15,2
7259,1732,112,7,2,3,4,15
7261,3477,3896,20,5,0,3,0
7261,6417,4740,20,5,0,3,0
7263,2933,3824,9,0,3,12,15
7264,2382,4597,8,5,2,1,13
7265,579,1011,5,6,7,12,6
7266,57,7275,19,6,5,6,19
7266,2247,3578,19,6,5,6,19
7267,3209,7315,2,6,8,15,4
7267,4965,3498,2,6,8,15,4
7268,810,3935,15,8,9,15,5
7269,878,3746,10,9,9,12,16
7270,463,1934,11,3,1,14,19
7271,1518,1939,2,7,5,0,14
7271,3712,4296,2,7,5,0,14
7271,6820,3973,2,7,5,0,14
7272,5133,2103,8,8,0,7,9
7272,5314,7526,8,8,0,7,9
7273,1863,8250,20,3,2,1,14
7273,5890,7985,20,3,2,1,14
7273,6305,9477,20,3,2,1,14
7274,2550,955,15,8,9,10,10
7274,6017,6897,15,8,9,10,10
7275,3604,5757,1,6,1,11,3
7276,5920,7311,9,5,5,6,13
7277,552,5543,19,9,0,2,8
7277,4768,6388,19,9,0,2,8
7277,4965,4949,19,9,0,2,8
7278,230,6122,12,0,2,1,13
7278,2638,1783,12,0,2,1,13
7279,980,604,3,4,9,15,0
7279,1383,8968,3,4,9,15,0
7280,2533,6712,17,8,2,3,19
7280,5974,8219,17,8,2,3,19
7281,1037,2218,6,8,10,12,17
7281,3817,4366,6,8,10,12,17
7281,5715,7515,6,8,10,12,17
7282,1705,2747,12,6,3,7,2
7284,865,5854,20,1,6,1,13
7285,883,4680,15,7,0,15,0
7285,1344,9094,15,7,0,15,0
7285,2518,2887,15,7,0,15,0
7285,2742,8918,15,7,0,15,0
7286,1173,549,5,5,8,15,18
7286,2783,8699,5,5,8,15,18
7288,1071,6546,11,8,1,6,15
7288,3883,3115,11,8,1,6,15
7291,448,3173,0,7,6,8,5
7291,6295,8957,0,7,6,8,5
7292,4558,2457,7,10,9,0,0
7292,5213,948,7,10,9,0,0
7292,6827,8053,7,10,9,0,0
7294,5154,7404,1,4,5,0,18
7295,238,3890,17,4,6,4,16
7296,746,7535,0,10,3,15,5
7297,4737,5800,9,0,1,14,6
7297,5004,2955,9,0,1,14,6
7298,5711,9536,13,2,7,11,18
7299,6491,5132,17,2,6,14,12
7300,1452,7975,3,7,2,9,8
7300,2567,8742,3,7,2,9,8
7301,4201,7,9,1,0,3,15
7302,2935,94,7,5,2,15,7
7302,6211,7508,7,5,2,15,7
7304,2423,9118,15,9,6,9,4
7304,4210,7051,15,9,6,9,4
7304,4340,8791,15,9,6,9,4
7306,5648,6632,13,4,1,11,1
7307,720,4458,9,1,3,13,13
7307,1895,2763,9,1,3,13,13
7308,2349,790,19,1,10,7,8
7309,6265,2523,0,10,5,5,20
7309,6869,4885,0,10,5,5,20
7310,2459,1270,8,10,5,2,18
7310,3522,2315,8,10,5,2,18
7311,1878,1148,2,9,4,2,17
7311,2523,5603,2,9,4,2,17
7311,3594,6940,2,9,4,2,17
7312,4436,7541,12,10,7,3,3
7312,5135,4343,12,10,7,3,3
7313,2122,7369,8,9,5,13,14
7313,3934,487,8,9,5,13,14
7313,5861,8402,8,9,5,13,14
7314,54,5859,6,5,4,14,19
7314,5547,5188,6,5,4,14,19
7315,6385,3403,8,2,5,14,17
7317,1664,9786,7,4,7,11,17
7318,428,4710,3,8,3,15,11
7319,2194,8558,6,9,9,15,8
7319,3365,351,6,9,9,15,8
7319,4235,7346,6,9,9,15,8
7321,1841,7162,2,10,4,15,1
7321,3624,9233,2,10,4,15,1
7324,1952,6974,18,0,5,5,20
7324,5033,6696,18,0,5,5,20
7325,189,9023,19,6,8,0,16
7325,2404,4814,19,6,8,0,16
7326,1153,9110,19,9,10,12,8
7326,4672,2562,19,9,10,12,8
7326,6154,3619,19,9,10,12,8
7327,1962,5148,11,3,4,8,14
7327,3080,8243,11,3,4,8,14
7329,3564,8361,9,3,6,4,17
7330,6354,4650,19,0,7,10,17
7331,562,5960,10,2,5,15,19
7331,3049,9833,10,2,5,15,19
7331,4609,5084,10,2,5,15,19
7331,4762,7228,10,2,5,15,19
7332,4237,6496,9,0,3,12,15
7334,1940,9768,13,9,4,1,6
7334,2141,486,13,9,4,1,6
7334,6205,1208,13,9,4,1,6
7335,3204,3976,17,1,1,2,17
7336,6695,6726,3,6,7,13,14
7337,227,9504,11,9,4,4,0
7337,2602,6494,11,9,4,4,0
7337,5321,3042,11,9,4,4,0
7339,3670,4861,20,4,0,3,11
7339,4275,4513,20,4,0,3,11
7339,4275,4755,20,4,0,3,11
7339,5729,3148,20,4,0,3,11
7341,5798,3255,12,7,2,2,13
7342,6758,7068,19,9,8,6,17
7342,6870,1512,19,9,8,6,17
7343,3235,2406,14,0,10,2,17
7343,4082,6067,14,0,10,2,17
7344,5287,6153,17,5,3,9,14
7345,246,1105,12,7,7,14,13
7345,4421,5239,12,7,7,14,13
7346,778,2918,7,2,9,3,11
7347,5645,767,18,1,4,2,20
7349,1710,7575,6,0,1,2,18
7350,6696,3687,16,4,5,14,11
7351,1928,688,11,7,2,13,1
7351,5432,4603,11,7,2,13,1
7352,5124,8519,12,9,8,13,3
7352,5821,250,12,9,8,13,3
7353,4704,6111,13,10,8,11,1
7354,1952,154,17,6,9,2,7
7356,1637,258,17,10,1,6,18
7356,2906,8333,17,10,1,6,18
7356,5790,5787,17,10,1,6,18
7359,4635,3590,19,4,5,6,18
7361,3759,6137,3,4,7,14,1
7361,6211,6555,3,4,7,14,1
7361,6489,7117,3,4,7,14,1
7362,3355,7605,12,9,5,5,12
7362,3917,3784,12,9,5,5,12
7362,5921,4495,12,9,5,5,12
7362,6620,7732,12,9,5,5,12
7363,539,6299,6,4,5,11,12
7363,4470,2532,6,4,5,11,12
7364,401,7259,19,0,2,9,8
7364,2179,1991,19,0,2,9,8
7365,2050,514,7,0,10,8,7
7365,3844,2675,7,0,10,8,7
7366,1668,9494,0,8,2,15,13
7367,2344,3109,16,1,3,10,2
7368,2561,809,18,8,0,11,4
7368,3243,5711,18,8,0,11,4
7368,5248,2032,18,8,0,11,4
7368,6379,7844,18,8,0,11,4
7371,2718,7324,3,9,0,8,20
7371,6218,8250,3,9,0,8,20
7371,6290,894,3,9,0,8,20
7373,1528,7469,9,0,0,4,8
7373,6370,3829,9,0,0,4,8
7374,4914,7036,11,2,9,2,6
7377,3573,7181,10,4,1,13,7
7377,4658,7630,10,4,1,13,7
7378,2753,1642,19,7,8,12,13
7378,4677,2716,19,7,8,12,13
7378,4986,8948,19,7,8,12,13
7378,6593,2961,19,7,8,12,13
7379,3123,4728,12,9,9,6,13
7379,5681,7385,12,9,9,6,13
7382,6063,9575,20,5,5,7,4
7383,4802,3833,9,6,8,5,5
7384,134,320,5,4,5,13,13
7384,1026,5867,5,4,5,13,13
7385,5269,1605,12,7,6,3,19
7386,1888,1355,15,1,8,14,17
7386,5028,2075,15,1,8,14,17
7387,6749,6820,10,10,0,3,2
7388,6461,3048,11,0,2,6,19
7389,1199,9039,8,10,6,3,11
7389,4461,7544,8,10,6,3,11
7390,2250,4086,4,9,4,6,7
7390,3968,2918,4,9,4,6,7
7393,3024,6112,5,4,6,3,7
7394,556,1318,12,6,5,8,0
7394,4454,6290,12,6,5,8,0
7396,4417,6803,2,9,6,9,2
7399,464,2870,10,3,10,7,7
7399,2393,6250,10,3,10,7,7
7399,5418,5433,10,3,10,7,7
7399,6517,599,10,3,10,7,7
7400,6652,8682,0,3,5,3,13
7401,3573,5411,9,8,5,8,19
7401,4578,5873,9,8,5,8,19
7401,5014,7785,9,8,5,8,19
7402,3274,3918,15,6,9,2,18
7403,6364,8422,8,1,7,15,5
7404,4242,8735,14,0,2,5,7
7404,6195,6828,14,0,2,5,7
7404,6439,5895,14,0,2,5,7
7405,6067,1197,15,9,5,10,17
7405,6557,9097,15,9,5,10,17
7407,993,7643,1,1,5,15,7
7407,5764,9642,1,1,5,15,7
7408,5013,1954,17,9,4,5,20
7408,5339,1061,17,9,4,5,20
7408,5971,2128,17,9,4,5,20
7409,3880,270,17,1,1,10,5
7409,4184,6533,17,1,1,10,5
7410,3395,2615,3,3,6,2,20
7410,6791,1654,3,3,6,2,20
7411,2711,9833,5,5,5,5,14
7412,2381,9984,3,9,0,1,12
7414,2447,4509,15,0,4,6,9
7415,1018,6222,14,7,10,12,14
7416,1760,8968,9,7,5,6,12
7416,2269,2863,9,7,5,6,12
7416,4936,4696,9,7,5,6,12
7417,3124,1858,11,2,8,13,10
7417,4976,9941,11,2,8,13,10
7418,6445,8507,17,4,9,10,15
7419,5302,2415,1,3,8,10,16
7420,2893,2209,9,8,9,4,12
7423,4513,4213,10,4,7,14,12
7424,1098,4147,20,5,3,4,0
7424,2080,4119,20,5,3,4,0
7424,3489,1783,20,5,3,4,0
7425,60,5604,11,9,10,15,20
7425,2640,8914,11,9,10,15,20
7425,4772,2428,11,9,10,15,20
7426,3645,9580,12,4,5,4,14
7427,1783,5977,6,10,8,11,7
7427,2347,5715,6,10,8,11,7
7427,2740,667,6,10,8,11,7
7428,6401,6327,19,10,0,9,18
7429,332,4606,8,4,4,15,4
7431,134,6948,7,1,8,11,4
7431,4032,160,7,1,8,11,4
7431,4863,9397,7,1,8,11,4
7432,5101,8324,4,3,9,8,17
7433,5819,7625,3,0,0,14,11
7433,6552,7693,3,0,0,14,11
7434,1984,5928,4,5,5,9,11
7436,2325,2049,15,8,1,4,6
7436,5048,1947,15,8,1,4,6
7437,3899,182,8,3,1,2,2
7438,1635,7589,18,8,0,11,4
7438,5716,4469,18,8,0,11,4
7438,6033,828,18,8,0,11,4
7439,4995,9763,2,1,5,9,20
7440,3821,7608,4,2,4,0,12
7440,4722,7101,4,2,4,0,12
7440,6266,5732,4,2,4,0,12
7441,2788,1816,6,1,4,8,3
7441,3750,6332,6,1,4,8,3
7442,2561,2781,0,7,8,3,7
7444,851,3049,18,7,9,9,5
7445,5953,8667,0,8,10,11,11
7447,3355,3471,15,4,0,14,6
7447,6222,3348,15,4,0,14,6
7448,3749,9488,2,10,9,10,0
7449,5095,3220,4,10,6,14,1
7450,4029,2125,18,9,10,6,15
7452,2110,6000,18,5,7,4,11
7452,3095,5577,18,5,7,4,11
7453,258,1160,2,0,10,13,1
7453,580,1866,2,0,10,13,1
7453,3748,9640,2,0,10,13,1
7454,3848,9183,13,2,0,7,15
7455,3871,2001,2,7,0,7,2
7456,3351,9082,0,4,9,6,8
7456,6165,7010,0,4,9,6,8
7457,138,4559,7,6,8,11,19
7457,1365,4269,7,6,8,11,19
7457,3466,7145,7,6,8,11,19
7458,1615,1509,7,1,10,11,13
7458,2254,8751,7,1,10,11,13
7458,3826,4192,7,1,10,11,13
7458,3890,796,7,1,10,11,13
7458,6422,6386,7,1,10,11,13
7461,1893,8684,10,10,7,8,1
7461,2228,1515,10,10,7,8,1
7463,2669,7152,6,3,5,9,15
7464,598,2454,7,4,3,12,16
7464,1352,2072,7,4,3,12,16
7464,3980,2124,7,4,3,12,16
7464,4086,9127,7,4,3,12,16
7464,6585,9585,7,4,3,12,16
7465,1214,6637,0,6,4,7,2
7465,1962,2657,0,6,4,7,2
7465,4043,3799,0,6,4,7,2
7465,4418,3701,0,6,4,7,2
7465,6061,8238,0,6,4,7,2
7465,6737,4935,0,6,4,7,2
7466,928,4179,16,5,0,6,9
7466,1815,9092,16,5,0,6,9
7467,1600,7529,10,7,7,0,5
7467,5195,745,10,7,7,0,5
7468,1217,5234,20,4,7,15,18
7468,3474,5702,20,4,7,15,18
7468,6444,7841,20,4,7,15,18
7470,3139,807,6,5,8,15,4
7472,3081,3968,2,4,10,1,18
7473,420,6289,3,10,3,13,0
7473,1273,8979,3,10,3,13,0
7474,53,6283,20,1,9,3,20
7475,2780,4280,12,0,8,0,13
7476,3333,9298,0,8,0,15,2
7476,6851,2456,0,8,0,15,2
7478,772,9443,17,10,4,13,4
7478,1205,4877,17,10,4,13,4
7478,1536,565,17,10,4,13,4
7478,3842,522,17,10,4,13,4
7480,4527,2247,9,10,4,4,10
7482,4005,1137,15,1,4,2,4
7482,4026,3939,15,1,4,2,4
7483,645,109,1,5,1,0,6
7485,771,8689,8,4,1,5,13
7485,1713,6521,8,4,1,5,13
7485,4399,108,8,4,1,5,13
7486,4559,2399,0,3,10,5,5
7486,5747,3187,0,3,10,5,5
7487,6437,5607,13,0,8,1,13
7487,6727,1847,13,0,8,1,13
7488,2197,5148,7,5,8,2,9
7489,4916,91,18,6,8,9,0
7489,6267,3204,18,6,8,9,0
7491,75,8776,5,2,5,3,5
7491,4760,9794,5,2,5,3,5
7492,5585,2305,18,8,4,8,11
7493,4606,3762,14,0,1,9,3
7494,401,6484,2,10,4,15,1
7494,5043,2587,2,10,4,15,1
7495,983,4366,17,2,5,6,19
7495,1194,6181,17,2,5,6,19
7496,247,674,20,7,10,15,0
7497,1403,1416,5,5,3,6,4
7498,2924,678,18,1,0,2,15
7498,5972,7897,18,1,0,2,15
7499,4251,243,14,9,0,10,20
7499,5698,3293,14,9,0,10,20
7500,774,1800,13,2,1,0,7
7502,4519,8665,19,7,10,7,2
7504,3334,9713,20,4,7,0,11
7505,5607,3670,4,1,3,14,4
7507,2742,5873,20,6,6,7,10
7509,3184,9398,10,4,9,12,7
7511,5741,2366,2,0,8,6,3
7511,6699,8835,2,0,8,6,3
7512,390,9179,10,1,7,7,20
7513,4239,5481,13,8,1,1,2
7513,5096,8064,13,8,1,1,2
7515,6365,4493,4,9,2,15,2
7516,5646,7886,7,5,2,14,2
7517,536,1171,0,1,1,0,6
7520,1009,902,6,5,9,0,3
7520,2886,9074,6,5,9,0,3
7521,736,6583,13,8,10,1,14
7524,1352,9621,0,8,7,8,16
7524,2604,9009,0,8,7,8,16
7525,6094,8279,16,2,3,7,7
7527,2697,6150,19,1,5,3,1
7527,4530,8215,19,1,5,3,1
7528,2747,9989,19,2,10,14,13
7529,1233,8337,13,4,1,6,18
7529,1387,4529,13,4,1,6,18
7530,2216,3402,7,7,2,13,7
7531,3692,2882,0,10,8,12,9
7531,4190,6174,0,10,8,12,9
7531,4326,7686,0,10,8,12,9
7532,4078,9443,19,2,10,14,2
7532,4484,4111,19,2,10,14,2
7533,4181,5747,15,1,0,8,12
7534,6430,2321,14,9,0,3,4
7535,3513,4461,20,2,2,14,8
7535,5851,1400,20,2,2,14,8
7536,1930,135,16,10,5,3,1
7536,5593,7841,16,10,5,3,1
7537,2089,7157,7,0,9,12,8
7537,6316,6507,7,0,9,12,8
7537,6318,312,7,0,9,12,8
7538,5006,3981,0,4,3,3,6
7539,64,7954,3,10,5,7,5
7539,223,7324,3,10,5,7,5
7539,762,1919,3,10,5,7,5
7540,1038,1725,0,7,2,11,12
7540,2802,4026,0,7,2,11,12
7542,4804,2799,17,3,6,13,12
7543,1567,5640,17,3,1,7,15
7543,3356,4123,17,3,1,7,15
7545,61,8060,18,4,5,3,14
7545,5209,3687,18,4,5,3,14
7545,6760,6826,18,4,5,3,14
7546,208,2605,14,4,10,4,20
7547,252,103,19,2,1,1,13
7548,2089,8275,13,6,1,15,0
7549,2853,3312,7,0,0,3,20
7550,1123,1722,10,6,1,3,18
7551,1924,210,18,4,5,3,3
7551,3961,4305,18,4,5,3,3
7551,4156,6889,18,4,5,3,3
7551,4789,4834,18,4,5,3,3
7551,6506,8866,18,4,5,3,3
7553,1213,8625,9,0,3,12,15
7554,11,480,8,0,5,0,4
7554,847,5910,8,0,5,0,4
7554,6903,8782,8,0,5,0,4
7556,6599,5737,2,4,6,5,10
7557,4065,5151,10,10,10,2,18
7558,659,5289,5,2,6,12,12
7558,1167,1485,5,2,6,12,12
7558,5511,5455,5,2,6,12,12
7559,5496,8019,13,2,8,10,18
7560,4376,3947,3,8,1,12,9
7561,5314,5687,8,2,1,10,11
7561,6800,8100,8,2,1,10,11
7562,2477,1599,13,0,3,2,10
7563,3098,5486,9,3,10,7,7
7563,6557,2245,9,3,10,7,7
7565,462,3610,20,6,4,7,12
7565,2001,161,20,6,4,7,12
7565,2679,5504,20,6,4,7,12
7565,3291,269,20,6,4,7,12
7565,3451,9732,20,6,4,7,12
7565,6041,4252,20,6,4,7,12
7566,561,7230,13,2,9,9,15
7566,1930,3228,13,2,9,9,15
7567,2071,3980,14,2,3,2,4
7567,4660,4852,14,2,3,2,4
7567,5973,8106,14,2,3,2,4
7567,6233,7557,14,2,3,2,4
7568,4643,7371,17,4,0,14,17
7569,6928,9712,9,2,7,13,15
7571,3610,6002,1,2,8,14,19
7572,6393,626,17,3,1,7,15
7574,635,4356,2,5,8,9,13
7574,1056,2383,2,5,8,9,13
7574,3370,607,2,5,8,9,13
7574,5546,5493,2,5,8,9,13
7575,2420,2612,7,10,0,5,11
7575,6819,9742,7,10,0,5,11
7576,964,4355,14,4,4,8,19
7576,4191,684,14,4,4,8,19
7576,6831,8563,14,4,4,8,19
7577,5988,4718,1,6,9,0,2
7578,2101,9968,0,0,2,14,3
7578,2649,7541,0,0,2,14,3
7578,5440,7877,0,0,2,14,3
7580,4891,7306,20,1,5,9,5
7584,863,5286,16,4,5,10,7
7585,5615,24,6,4,4,13,14
7587,1942,302,4,5,1,4,9
7588,2820,4075,6,3,3,6,14
7588,4637,9563,6,3,3,6,14
7588,5757,9959,6,3,3,6,14
7589,3768,429,20,7,0,12,18
7589,4181,8792,20,7,0,12,18
7593,1333,5746,15,6,9,8,19
7594,4940,2344,0,0,7,7,0
7595,804,7874,5,10,0,13,14
7595,5154,3522,5,10,0,13,14
7597,620,2853,10,7,1,14,4
7597,5801,6911,10,7,1,14,4
7598,2085,9588,5,6,0,3,0
7598,5438,3373,5,6,0,3,0
7599,356,7631,11,7,7,8,13
7599,1304,2728,11,7,7,8,13
7599,2795,7013,11,7,7,8,13
7601,4933,3427,7,8,0,10,15
7601,5884,4783,7,8,0,10,15
7601,6273,8138,7,8,0,10,15
7602,1049,9675,0,2,2,9,2
7604,5800,9772,0,2,0,13,18
7604,6580,3951,0,2,0,13,18
7605,4852,2068,17,10,0,4,16
7606,975,3106,15,8,3,12,15
7606,3236,6488,15,8,3,12,15
7606,4008,6690,15,8,3,12,15
7607,2163,7426,1,3,3,4,13
7609,4402,2318,0,6,3,11,3
7610,1316,9706,13,8,9,9,15
7610,5363,4654,13,8,9,9,15
7611,466,3746,1,2,10,10,20
7611,2450,2448,1,2,10,10,20
7611,5611,1384,1,2,10,10,20
7611,6372,396,1,2,10,10,20
7611,6936,1052,1,2,10,10,20
7612,504,1218,5,7,10,15,10
7612,4766,6859,5,7,10,15,10
7614,2929,9448,15,4,8,10,3
7615,1077,4357,2,1,0,12,7
7615,4396,9667,2,1,0,12,7
7616,3612,3615,4,7,8,2,7
7617,798,5074,7,10,2,14,15
7617,1294,4495,7,10,2,14,15
7617,1908,6681,7,10,2,14,15
7618,1604,4635,7,6,8,11,19
7618,5026,5151,7,6,8,11,19
7619,1384,3092,14,8,4,4,8
7620,78,6154,3,7,4,10,5
7620,1467,5037,3,7,4,10,5
7620,4191,5090,3,7,4,10,5
7620,5910,9181,3,7,4,10,5
7621,3366,4472,5,1,2,12,4
7622,415,5985,5,0,9,3,6
7623,6677,9595,15,0,10,2,12
7624,418,5470,1,10,7,3,18
7625,6436,9456,10,2,5,10,11
7626,5533,9422,5,7,9,15,19
7627,2728,2607,11,4,5,6,19
7628,4765,2673,10,6,6,3,20
7629,1330,3765,4,7,6,14,0
7629,4062,1824,4,7,6,14,0
7629,5645,486,4,7,6,14,0
7630,872,217,14,6,1,8,5
7630,4841,7746,14,6,1,8,5
7631,5,8735,12,3,3,14,11
7631,5687,9156,12,3,3,14,11
7632,257,431,7,2,0,4,17
7632,4035,9099,7,2,0,4,17
7632,4730,3084,7,2,0,4,17
7632,5890,9442,7,2,0,4,17
7632,6659,2975,7,2,0,4,17
7633,2546,8400,12,1,7,6,6
7633,3790,582,12,1,7,6,6
7633,5439,8832,12,1,7,6,6
7633,5685,7375,12,1,7,6,6
7634,1255,3011,8,9,6,14,4
7634,1380,7748,8,9,6,14,4
7635,2816,9974,1,10,4,14,9
7636,1162,8012,3,6,4,7,16
7637,2134,7973,12,5,10,9,9
7637,5456,2281,12,5,10,9,9
7638,4635,8675,8,3,2,8,18
7639,4243,6269,19,3,0,13,17
7639,6533,5678,19,3,0,13,17
7640,3200,470,13,5,1,2,8
7642,2490,8077,3,5,7,5,19
7642,5466,8902,3,5,7,5,19
7643,285,2601,10,10,1,2,18
7643,1131,7771,10,10,1,2,18
7643,1385,3699,10,10,1,2,18
7643,6466,4290,10,10,1,2,18
7646,5742,3102,8,0,10,10,0
7646,6752,4471,8,0,10,10,0
7647,920,6289,8,8,4,9,7
7647,4980,5434,8,8,4,9,7
7648,374,2318,19,6,3,13,20
7648,2326,9998,19,6,3,13,20
7648,5636,5198,19,6,3,13,20
7649,122,3419,20,6,5,4,13
7649,2327,6137,20,6,5,4,13
7650,4525,5236,4,6,6,4,5
7650,5276,6722,4,6,6,4,5
7651,3596,5888,6,1,9,1,3
7651,4774,1756,6,1,9,1,3
7651,5726,4027,6,1,9,1,3
7652,1199,9973,11,1,6,12,18
7652,2931,2003,11,1,6,12,18
7653,3873,8174,15,10,7,0,3
7654,5896,1026,8,10,1,14,14
7655,1272,1500,0,6,2,6,10
7655,2284,4110,0,6,2,6,10
7657,1343,7559,5,0,9,4,8
7657,5078,3004,5,0,9,4,8
7658,4570,2233,19,7,10,0,16
7659,2689,7816,9,4,3,12,10
7659,3660,4639,9,4,3,12,10
7660,1651,4879,4,4,1,0,5
7660,3967,813,4,4,1,0,5
7660,5699,2526,4,4,1,0,5
7661,2789,2799,10,4,5,11,16
7662,314,8522,17,8,10,12,16
7662,393,6383,17,8,10,12,16
7662,2544,430,17,8,10,12,16
7663,3291,6444,14,7,10,0,7
7664,806,6715,1,4,0,4,9
7664,3000,7850,1,4,0,4,9
7666,6925,9691,10,1,2,8,9
7667,235,9735,3,0,5,7,15
7667,1531,9246,3,0,5,7,15
7667,1539,1596,3,0,5,7,15
7667,4324,2465,3,0,5,7,15
7668,840,4331,4,0,1,6,17
7671,3848,1436,2,4,6,2,8
7671,6588,4209,2,4,6,2,8
7672,2052,612,0,6,8,0,8
7672,2066,3516,0,6,8,0,8
7672,5367,64,0,6,8,0,8
7673,2366,3474,15,8,0,13,9
7674,5957,8738,20,3,4,9,10
7675,3247,603,10,4,2,4,15
7675,5042,8561,10,4,2,4,15
7676,4071,9287,6,2,3,6,15
7677,3641,6071,20,6,2,8,15
7677,3794,4490,20,6,2,8,15
7679,407,652,16,10,2,15,20
7679,2954,2655,16,10,2,15,20
7679,4474,6272,16,10,2,15,20
7680,4830,271,9,3,10,1,12
7680,5539,3598,9,3,10,1,12
7681,3016,753,15,8,4,13,19
7682,5554,4473,8,10,10,12,15
7682,6869,6010,8,10,10,12,15
7683,2678,4938,0,6,0,6,9
7684,1260,9474,3,3,5,2,15
7685,4113,1399,0,3,10,5,5
7685,6201,1851,0,3,10,5,5
7686,3959,6967,11,8,10,9,9
7687,6201,3239,11,5,9,0,5
7688,1286,5226,4,5,1,7,6
7688,1316,2443,4,5,1,7,6
7689,3721,3843,1,1,7,4,4
7690,4356,9114,14,8,2,14,18
7693,863,2453,14,3,0,11,19
7694,1590,922,7,10,4,7,16
7694,4761,6343,7,10,4,7,16
7695,1435,5178,4,10,4,10,14
7696,1971,2325,7,3,4,15,0
7696,4638,6859,7,3,4,15,0
7696,5397,5899,7,3,4,15,0
7696,6131,3797,7,3,4,15,0
7697,2794,8224,17,0,10,7,0
7697,3727,9798,17,0,10,7,0
7698,999,1000,11,4,6,4,16
7698,3595,393,11,4,6,4,16
7698,6264,1832,11,4,6,4,16
7699,4808,2681,20,6,10,9,3
7700,1420,4496,17,6,5,13,4
7701,1746,8607,0,1,7,5,15
7701,3269,7405,0,1,7,5,15
7703,612,8008,10,5,4,11,7
7703,5800,4446,10,5,4,11,7
7704,1219,8047,13,8,2,3,13
7705,2318,1134,10,6,6,3,20
7707,6003,7596,12,0,8,4,19
